timestamp_s,x,y,polarity
0.395721000,98,158,-1
0.395722000,160,82,1
0.395723000,175,69,-1
0.395724000,213,95,1
0.395724000,172,155,1
0.395726000,209,84,1
0.395726000,157,99,-1
0.395726000,210,100,-1
0.395727000,150,111,1
0.395729000,209,77,1
0.395729000,138,108,1
0.395730000,146,183,-1
0.395731000,208,76,1
0.395732000,160,107,-1
0.395733000,107,173,-1
0.395734000,213,96,-1
0.395734000,173,149,1
0.395735000,167,115,-1
0.395735000,170,131,1
0.395735000,173,144,1
0.395737000,173,148,1
0.395738000,133,108,1
0.395739000,180,122,-1
0.395739000,98,135,-1
0.395740000,158,102,-1
0.395740000,161,105,-1
0.395740000,174,120,-1
0.395742000,194,67,-1
0.395742000,175,113,-1
0.395743000,214,91,1
0.395743000,169,129,1
0.395743000,168,142,1
0.395743000,105,172,-1
0.395744000,134,108,1
0.395745000,139,108,1
0.395745000,173,113,-1
0.395748000,199,119,-1
0.395749000,183,68,1
0.395749000,122,110,1
0.395750000,123,183,-1
0.395751000,212,103,1
0.395752000,211,98,-1
0.395752000,167,116,-1
0.395752000,167,167,1
0.395753000,173,112,-1
0.395753000,168,126,1
0.395756000,211,95,1
0.395756000,147,110,1
0.395757000,157,90,-1
0.395757000,214,96,1
0.395757000,197,119,1
0.395758000,99,161,-1
0.395759000,176,70,-1
0.395760000,173,146,1
0.395762000,144,109,1
0.395762000,172,118,1
0.395763000,210,79,1
0.395763000,162,109,-1
0.395764000,194,70,-1
0.395764000,162,107,-1
0.395764000,97,139,-1
0.395766000,212,85,-1
0.395767000,166,73,-1
0.395768000,113,178,-1
0.395770000,200,69,1
0.395771000,132,108,1
0.395774000,187,65,1
0.395775000,212,101,-1
0.395775000,176,121,-1
0.395777000,211,96,1
0.395779000,188,69,-1
0.395779000,210,102,1
0.395781000,180,121,-1
0.395782000,176,67,-1
0.395782000,214,97,1
0.395784000,196,68,1
0.395786000,267,71,1
0.395787000,188,65,1
0.395787000,166,124,1
0.395787000,118,181,-1
0.395787000,6,206,1
0.395788000,194,120,-1
0.395789000,165,111,1
0.395789000,172,137,1
0.395790000,211,93,-1
0.395791000,159,83,-1
0.395791000,103,169,-1
0.395792000,99,132,-1
0.395794000,173,147,1
0.395795000,165,110,-1
0.395795000,183,121,1
0.395797000,189,65,1
0.395798000,196,70,1
0.395799000,135,108,1
0.395801000,186,65,1
0.395801000,97,154,-1
0.395802000,171,137,1
0.395803000,160,80,-1
0.395803000,164,113,-1
0.395804000,213,97,1
0.395804000,171,134,1
0.395804000,155,179,-1
0.395807000,124,184,-1
0.395808000,203,71,1
0.395811000,184,65,1
0.395813000,138,104,1
0.395815000,159,104,-1
0.395815000,191,122,-1
0.395816000,209,85,-1
0.395816000,209,101,1
0.395817000,174,68,-1
0.395818000,165,114,-1
0.395818000,103,168,-1
0.395819000,295,142,1
0.395819000,127,184,-1
0.395820000,208,103,-1
0.395820000,142,184,-1
0.395821000,213,90,1
0.395821000,173,145,1
0.395822000,183,65,1
0.395823000,159,82,-1
0.395823000,98,165,-1
0.395824000,106,172,-1
0.395827000,198,119,-1
0.395827000,165,123,1
0.395828000,186,69,-1
0.395828000,7,170,1
0.395829000,199,70,1
0.395829000,98,166,1
0.395832000,208,75,1
0.395833000,39,87,1
0.395833000,98,158,-1
0.395833000,100,163,-1
0.395833000,101,165,-1
0.395833000,105,171,-1
0.395833000,108,174,-1
0.395833000,109,175,-1
0.395833000,159,176,-1
0.395833000,116,180,-1
0.395833000,113,182,-1
0.395834000,172,136,1
0.395836000,209,78,1
0.395837000,213,102,1
0.395839000,110,176,-1
0.395845000,173,116,-1
0.395845000,163,120,1
0.395855000,125,109,1
0.395856000,173,150,1
0.395858000,198,68,1
0.395860000,173,141,1
0.395861000,158,85,-1
0.395864000,64,172,1
0.395867000,145,109,1
0.395867000,173,151,1
0.395869000,167,125,1
0.395872000,179,122,-1
0.395885000,100,130,-1
0.395887000,204,72,1
0.395891000,130,108,1
0.395893000,201,70,1
0.395895000,178,66,1
0.395896000,209,110,1
0.395897000,195,67,1
0.395897000,162,111,-1
0.395900000,97,140,-1
0.395901000,205,73,1
0.395901000,172,119,-1
0.395903000,175,67,1
0.395903000,115,179,-1
0.395907000,165,122,1
0.395908000,206,74,1
0.395909000,214,93,1
0.395914000,248,96,1
0.395915000,162,119,1
0.395915000,119,181,-1
0.395920000,207,75,1
0.395922000,148,110,1
0.395923000,138,187,1
0.395925000,162,175,-1
0.395926000,193,66,1
0.395926000,164,121,1
0.395927000,111,176,-1
0.395929000,157,100,-1
0.395929000,160,117,1
0.395930000,161,108,-1
0.395933000,185,65,1
0.395934000,159,116,1
0.395936000,211,81,1
0.395937000,156,114,1
0.395944000,174,113,1
0.395946000,172,156,1
0.395949000,104,169,-1
0.395949000,151,181,-1
0.395950000,213,87,1
0.395950000,157,89,-1
0.395950000,159,105,-1
0.395951000,97,153,-1
0.395955000,168,117,-1
0.395959000,117,180,-1
0.395962000,101,128,-1
0.395964000,71,194,1
0.395971000,171,133,1
0.395975000,78,137,1
0.395975000,124,183,-1
0.395976000,172,148,1
0.395978000,210,83,-1
0.395978000,214,95,1
0.395978000,74,139,1
0.395979000,157,95,1
0.395979000,131,108,1
0.395979000,195,121,-1
0.395980000,128,184,-1
0.395982000,212,84,1
0.395984000,192,66,1
0.395985000,176,120,1
0.395986000,105,170,-1
0.395989000,161,118,1
0.395993000,209,79,1
0.395993000,171,159,1
0.395996000,199,68,1
0.395998000,197,70,1
0.395998000,102,166,-1
0.395999000,157,88,-1
0.396003000,112,177,-1
0.396004000,98,157,-1
0.396005000,99,160,-1
0.396006000,213,101,1
0.396006000,163,105,-1
0.396007000,171,119,-1
0.396010000,139,108,1
0.396011000,173,141,1
0.396012000,214,94,1
0.396012000,121,182,-1
0.396014000,100,162,-1
0.396016000,160,108,-1
0.396016000,173,142,1
0.396018000,249,101,1
0.396019000,158,84,-1
0.396021000,164,106,1
0.396021000,129,184,-1
0.396021000,141,184,-1
0.396021000,129,188,1
0.396022000,254,101,1
0.396023000,206,79,1
0.396025000,125,109,1
0.396029000,140,107,1
0.396029000,175,121,-1
0.396030000,173,150,1
0.396031000,171,118,-1
0.396035000,211,105,1
0.396036000,159,106,-1
0.396037000,173,151,1
0.396039000,167,116,-1
0.396040000,172,136,1
0.396041000,105,122,-1
0.396041000,99,180,1
0.396041000,153,180,-1
0.396042000,212,104,1
0.396045000,196,67,1
0.396046000,140,108,1
0.396047000,108,179,-1
0.396048000,209,78,1
0.396048000,162,111,-1
0.396050000,214,92,1
0.396050000,101,164,-1
0.396052000,104,169,-1
0.396055000,97,153,-1
0.396055000,111,177,-1
0.396059000,198,68,1
0.396061000,119,181,-1
0.396062000,206,74,1
0.396063000,97,152,-1
0.396066000,167,125,1
0.396068000,213,86,1
0.396068000,97,140,-1
0.396069000,146,183,-1
0.396072000,163,120,1
0.396073000,209,110,1
0.396074000,202,75,1
0.396075000,100,130,-1
0.396077000,101,128,-1
0.396077000,151,181,-1
0.396078000,145,109,1
0.396081000,105,171,-1
0.396082000,181,66,1
0.396082000,115,179,-1
0.396083000,158,104,-1
0.396088000,165,122,1
0.396092000,105,170,-1
0.396093000,172,156,1
0.396094000,111,176,-1
0.396098000,130,108,1
0.396099000,205,73,1
0.396100000,212,83,1
0.396102000,213,87,1
0.396102000,160,117,1
0.396103000,201,70,1
0.396106000,179,122,-1
0.396107000,165,111,-1
0.396108000,168,117,-1
0.396109000,112,177,-1
0.396110000,124,183,-1
0.396111000,129,187,-1
0.396113000,171,159,1
0.396115000,173,120,-1
0.396115000,98,157,-1
0.396118000,180,122,-1
0.396119000,157,99,-1
0.396121000,195,67,1
0.396121000,214,93,1
0.396122000,204,72,1
0.396125000,212,85,1
0.396127000,248,99,1
0.396128000,175,67,1
0.396128000,209,106,-1
0.396128000,129,184,-1
0.396129000,148,110,1
0.396129000,121,182,-1
0.396130000,162,119,1
0.396131000,201,74,1
0.396132000,190,65,1
0.396135000,171,133,1
0.396138000,206,78,-1
0.396139000,211,81,1
0.396139000,157,100,-1
0.396140000,159,116,1
0.396141000,141,184,-1
0.396144000,214,94,1
0.396144000,174,115,1
0.396144000,117,180,-1
0.396144000,65,194,1
0.396149000,163,112,-1
0.396151000,242,88,1
0.396151000,166,115,-1
0.396153000,157,88,-1
0.396153000,164,121,1
0.396154000,104,169,-1
0.396156000,185,65,1
0.396156000,128,184,-1
0.396160000,156,114,1
0.396160000,175,121,-1
0.396160000,97,153,-1
0.396162000,173,141,1
0.396162000,70,175,1
0.396163000,192,66,1
0.396163000,105,122,-1
0.396163000,123,183,-1
0.396164000,207,75,1
0.396164000,142,106,-1
0.396165000,101,164,-1
0.396167000,212,84,1
0.396168000,173,142,1
0.396176000,214,95,1
0.396176000,153,180,-1
0.396179000,212,86,-1
0.396180000,171,119,-1
0.396182000,97,152,-1
0.396184000,100,162,-1
0.396184000,102,166,-1
0.396186000,161,108,-1
0.396186000,195,121,-1
0.396189000,140,185,1
0.396191000,158,84,-1
0.396191000,164,113,-1
0.396191000,101,128,-1
0.396195000,125,109,1
0.396195000,193,120,-1
0.396197000,202,76,-1
0.396197000,139,108,1
0.396198000,162,111,-1
0.396199000,160,108,-1
0.396199000,105,170,-1
0.396201000,99,160,-1
0.396204000,178,66,1
0.396204000,173,150,1
0.396205000,151,181,-1
0.396207000,173,151,1
0.396208000,72,143,1
0.396208000,119,181,-1
0.396210000,161,118,1
0.396210000,170,165,1
0.396210000,71,171,1
0.396214000,167,112,-1
0.396215000,239,59,1
0.396215000,112,177,-1
0.396216000,201,73,-1
0.396216000,206,74,1
0.396221000,159,106,-1
0.396222000,194,120,1
0.396225000,194,71,-1
0.396226000,98,157,-1
0.396234000,140,108,1
0.396234000,163,111,-1
0.396234000,171,159,1
0.396235000,197,68,1
0.396236000,178,70,-1
0.396236000,97,140,-1
0.396236000,157,180,1
0.396236000,129,184,-1
0.396237000,112,178,-1
0.396240000,172,156,1
0.396242000,155,180,1
0.396243000,211,86,1
0.396244000,196,68,-1
0.396244000,124,183,-1
0.396245000,172,136,1
0.396246000,179,66,1
0.396247000,121,182,-1
0.396248000,200,76,-1
0.396249000,145,29,1
0.396250000,209,110,1
0.396253000,213,87,1
0.396257000,104,169,-1
0.396258000,168,114,-1
0.396259000,198,68,1
0.396259000,157,94,-1
0.396261000,209,78,1
0.396261000,168,117,-1
0.396261000,115,179,-1
0.396261000,141,184,-1
0.396262000,111,176,-1
0.396263000,167,125,1
0.396264000,129,185,-1
0.396265000,97,153,-1
0.396266000,212,104,1
0.396266000,100,130,-1
0.396268000,158,104,-1
0.396269000,165,122,1
0.396271000,72,141,1
0.396274000,173,120,-1
0.396275000,214,94,1
0.396276000,159,85,1
0.396276000,160,117,1
0.396280000,213,101,1
0.396280000,101,164,-1
0.396283000,159,82,-1
0.396284000,236,61,1
0.396285000,105,122,-1
0.396286000,183,69,-1
0.396287000,160,106,-1
0.396289000,145,109,1
0.396291000,175,121,-1
0.396292000,196,69,-1
0.396295000,116,181,1
0.396297000,205,73,1
0.396297000,170,117,1
0.396299000,194,67,1
0.396299000,163,120,1
0.396299000,171,133,1
0.396301000,97,152,-1
0.396305000,174,68,1
0.396305000,101,128,-1
0.396305000,100,163,-1
0.396306000,130,108,1
0.396306000,105,170,-1
0.396307000,157,88,-1
0.396311000,153,180,-1
0.396312000,201,70,1
0.396313000,173,141,1
0.396315000,213,100,1
0.396317000,201,53,1
0.396320000,173,142,1
0.396320000,112,177,-1
0.396321000,158,85,-1
0.396323000,208,82,-1
0.396324000,213,98,1
0.396326000,202,73,1
0.396328000,252,100,1
0.396330000,117,180,-1
0.396331000,211,83,-1
0.396332000,181,68,-1
0.396333000,214,93,1
0.396333000,151,181,-1
0.396333000,128,184,-1
0.396335000,148,110,1
0.396337000,201,77,-1
0.396337000,98,157,-1
0.396340000,179,122,-1
0.396341000,192,66,1
0.396342000,211,81,1
0.396343000,129,184,-1
0.396345000,195,67,1
0.396346000,162,119,1
